0,0.0013699999999999383
1,0.003730000000000189
2,-0.0008999999999999449
3,-0.0008999999999999449
4,0.001969999999999761
5,0.0020800000000002596
6,-0.0008999999999999449
7,0.0014900000000001694
8,-0.0008999999999999449
9,0.0001999999999999339
10,-0.0008999999999999449
11,0.0008300000000000644
12,-0.0008999999999999449
13,-0.0008999999999999449
14,-0.0008999999999999449
15,0.001340000000000297
16,9.999999999994491e-05
17,0.0008800000000001699
18,-0.0008999999999999449
19,-0.0008999999999999449
20,0.0032599999999999964
21,0.0013300000000000093
22,0.0014199999999999328
23,0.0014299999999999983
24,-0.0008999999999999449
25,-0.0008999999999999449
26,-0.0008999999999999449
27,-0.0006499999999998614
28,1.7797178661349555e-16
29,0.00041000000000019943
30,-0.0008999999999999449
31,0.0008900000000002354
32,0.0019500000000000743
33,-0.00017999999999989102
34,-0.0008999999999999449
35,0.003969999999999985
36,-0.0008300000000001524
37,-0.0008999999999999449
38,0.00015000000000005043
39,0.0005700000000001375
40,-0.0008999999999999449
41,0.0009500000000001844
42,0.002069999999999972
43,0.0004300000000001084
44,-0.000459999999999949
45,-0.0008999999999999449
46,0.002250000000000041
47,0.0022599999999998845
48,0.00027999999999979186
49,-0.0008999999999999449
50,-0.0008999999999999449
51,0.0004399999999999519
52,0.0005600000000000719
53,0.00017000000000018145
54,-0.0008999999999999449
55,-0.0008999999999999449
56,-0.0008999999999999449
57,-0.0007499999999998504
58,-0.0008999999999999449
59,-0.0008999999999999449
60,-0.0008999999999999449
61,-0.0008999999999999449
62,-0.0002899999999997235
63,0.003950000000000076
64,-0.00038000000000009104
65,-0.0008999999999999449
66,0.0006900000000002575
67,-0.0008999999999999449
68,-0.0008999999999999449
69,0.0005300000000000975
70,-0.0008999999999999449
71,-0.0008999999999999449
72,6.999999999974838e-05
73,-0.0008999999999999449
74,0.00025000000000026146
75,0.00041000000000019943
76,-0.0008999999999999449
77,0.00019000000000009043
78,-0.0002499999999999055
79,0.004779999999999962
80,0.004840000000000133
81,-0.0006299999999999524
82,-0.0005199999999998979
83,-0.0008999999999999449
84,0.0013400000000000749
85,-0.0008999999999999449
86,-0.0008999999999999449
87,0.0005900000000000464
88,0.0007100000000001664
89,-0.0008999999999999449
90,-0.00044000000000004
91,-0.0008999999999999449
92,-2.999999999979652e-05
93,0.0011400000000000969
94,0.0011800000000001369
95,-0.0008999999999999449
96,-0.0008999999999999449
97,-0.0008999999999999449
98,0.001040000000000108
99,0.0013900000000000693
100,0.002150000000000052
101,0.0006100000000000664
102,-0.0007800000000000469
103,-0.0008999999999999449
104,6.0000000000126955e-05
105,-0.0008999999999999449
106,0.0015199999999999218
107,0.004450000000000021
